play_uuid,gameId,playId,ballCarrierId,ballCarrierDisplayName,playDescription,quarter,down,yardsToGo,possessionTeam,defensiveTeam,yardlineSide,yardlineNumber,gameClock,preSnapHomeScore,preSnapVisitorScore,passResult,passLength,penaltyYards,prePenaltyPlayResult,playResult,playNullifiedByPenalty,absoluteYardlineNumber,offenseFormation,defendersInTheBox,passProbability,preSnapHomeTeamWinProbability,preSnapVisitorTeamWinProbability,homeTeamWinProbabilityAdded,visitorTeamWinProbilityAdded,expectedPoints,expectedPointsAdded,foulName1,foulName2,foulNFLId1,foulNFLId2,converted,blocked,playType,ballDirection,timestamp,cumulativeOverall_O,cumulativeOverall_D,cumulativeOverall_P,cumulativePerFormation_O,cumulativePerFormation_D,cumulativePerFormation_P,cumulativePerBoxCt_O,cumulativePerBoxCt_D,cumulativePerBoxCt_P
2022091101.641,2022091101,641,44898,Kareem Hunt,(3:39) (Shotgun) K.Hunt left tackle to CAR 43 for 6 yards (C.Henderson; X.Woods).,1,3,4,CLE,CAR,CAR,49,3:39,0,0,,,,6,6,N,59,SHOTGUN,6.0,0.975196838,0.532052025,0.467947975,-0.037028361,0.037028361,1.513471899,1.470643288,,,,,1,0,not_pass,left,2022-09-11 13:27:39.500000,0.18181818181818182,0.8181818181818182,0.0,0.16666666666666666,0.8333333333333334,0.0,0.3333333333333333,0.6666666666666666,0.0
2022091102.1050,2022091102,1050,47856,David Montgomery,(14:22) (Shotgun) D.Montgomery right guard to CHI 10 for 1 yard (D.Jackson; D.Greenlaw).,2,3,7,CHI,SF,CHI,9,14:22,0,0,,,,1,1,N,19,SHOTGUN,5.0,0.983525515,0.390504498,0.609495502,-0.032747947,0.032747947,-1.142258608,-0.9792897,,,,,0,1,not_pass,right,2022-09-11 13:48:36.000000,0.18181818181818182,0.8181818181818182,0.14285714285714285,0.4,0.6,0.25,0.0,0.0,0.0
2022091102.1406,2022091102,1406,47856,David Montgomery,(9:28) (Shotgun) J.Fields pass short left to D.Montgomery to CHI 28 for 5 yards (N.Bosa).,2,3,12,CHI,SF,CHI,23,9:28,0,7,C,-3.0,,5,5,N,33,SHOTGUN,5.0,0.967295468,0.210487993,0.789512007,-0.013168296,0.013168296,-0.638357389,-0.209616129,,,,,0,1,pass,left,2022-09-11 14:01:49.500000,0.15384615384615385,0.8461538461538461,0.1111111111111111,0.3333333333333333,0.6666666666666666,0.2,0.0,1.0,0.0
2022091102.1517,2022091102,1517,52433,Brandon Aiyuk,"(7:26) (Shotgun) T.Lance pass short left to B.Aiyuk ran ob at SF 45 for 14 yards. PENALTY on SF-B.Aiyuk, Offensive Pass Interference, 10 yards, enforced at SF 31 - No Play.",2,3,3,SF,CHI,SF,31,7:26,0,7,C,14.0,-10.0,14,-10,Y,79,SHOTGUN,6.0,,0.196597431,0.803402569,0.027197996,-0.027197996,0.556796434,-1.537438673,Offensive Pass Interference,,52433.0,,0,1,pass,left,2022-09-11 14:06:54.599999,0.35294117647058826,0.6470588235294118,0.5,0.2,0.8,0.0,0.3333333333333333,0.6666666666666666,0.0
2022091102.1562,2022091102,1562,53432,Trey Lance,"(7:02) (Shotgun) T.Lance right guard to SF 34 for 13 yards (D.Robinson, E.Jackson).",2,3,13,SF,CHI,SF,21,7:02,0,7,,,,13,13,N,89,SHOTGUN,6.0,0.923110485,0.223795427,0.776204573,-0.03512763,0.03512763,-0.980642238,2.409146221,,,,,1,0,not_pass,right,2022-09-11 14:07:47.200000,0.3333333333333333,0.6666666666666666,0.5,0.16666666666666666,0.8333333333333334,0.0,0.3,0.7,0.0
2022091102.1631,2022091102,1631,46377,Jeffery Wilson,(5:28) (Shotgun) T.Lance pass short right to J.Wilson to SF 41 for 6 yards (N.Morrow).,2,3,9,SF,CHI,SF,35,5:28,0,7,C,6.0,,6,6,N,75,SHOTGUN,6.0,0.972298205,0.202741802,0.797258198,0.013164463,-0.013164463,0.27613487,-0.98091597,,,,,0,1,pass,right,2022-09-11 14:10:04.900000,0.35,0.65,0.0,0.2857142857142857,0.7142857142857143,0.0,0.36363636363636365,0.6363636363636364,0.0
2022091102.1837,2022091102,1837,53646,Khalil Herbert,(2:54) (Shotgun) K.Herbert right guard to SF 47 for 12 yards (T.Hufanga).,2,3,4,CHI,SF,CHI,41,2:54,0,7,,,,12,12,N,51,SHOTGUN,6.0,0.959975123,0.236089732,0.763910268,0.033054512,-0.033054512,1.188010368,1.557289191,,,,,1,0,not_pass,right,2022-09-11 14:17:29.400000,0.17647058823529413,0.8235294117647058,0.0,0.3333333333333333,0.6666666666666666,0.0,0.6666666666666666,0.3333333333333333,0.0
2022091102.218,2022091102,218,53432,Trey Lance,(11:53) T.Lance right guard to CHI 47 for 2 yards (Ju.Jones).,1,3,2,SF,CHI,CHI,49,11:53,0,0,,,,2,2,N,61,SINGLEBACK,7.0,0.398737848,0.364368878,0.635631122,-0.017825438,0.017825438,2.139942307,0.959810383,,,,,1,0,not_pass,right,2022-09-11 13:09:37.299999,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2022091102.2302,2022091102,2302,52625,Jauan Jennings,(13:28) (Shotgun) T.Lance pass deep left to J.Jennings pushed ob at CHI 16 for 44 yards (K.Gordon).,3,3,6,SF,CHI,SF,40,13:28,0,7,C,30.0,,44,44,N,70,SHOTGUN,6.0,0.976412773,0.177063862,0.822936138,-0.077031322,0.077031322,1.000461539,4.15684495,,,,,1,0,pass,left,2022-09-11 14:46:42.500000,0.34615384615384615,0.6538461538461539,0.0,0.3333333333333333,0.6666666666666666,0.0,0.3076923076923077,0.6923076923076923,0.0
2022091102.2373,2022091102,2373,53432,Trey Lance,(11:20) (Shotgun) T.Lance left guard to CHI 5 for 3 yards (R.Smith).,3,3,2,SF,CHI,CHI,8,11:20,0,7,,,,3,3,N,18,SHOTGUN,7.0,0.487413228,0.099097151,0.900902849,-0.014746804,0.014746804,4.784119399,1.172573182,,,,,1,0,not_pass,left,2022-09-11 14:48:49.799999,0.3448275862068966,0.6551724137931034,0.5,0.38461538461538464,0.6153846153846154,0.5,0.45454545454545453,0.5454545454545454,0.5
2022091102.2556,2022091102,2556,47856,David Montgomery,"(6:54) (Shotgun) D.Montgomery left guard to CHI 34 for no gain (T.Gipson). PENALTY on SF-D.Greenlaw, Face Mask, 15 yards, enforced at CHI 34 - No Play.",3,3,4,CHI,SF,CHI,34,6:54,0,10,,,15.0,0,15,Y,44,SHOTGUN,6.0,,0.130661149,0.869338851,0.02939653,-0.02939653,0.600011207,2.286245766,Face Mask,,47931.0,,1,0,not_pass,left,2022-09-11 14:56:50.099999,0.20833333333333334,0.7916666666666666,0.07692307692307693,0.2857142857142857,0.7142857142857143,0.1111111111111111,0.6,0.4,0.5
2022091102.2639,2022091102,2639,46113,Dante Pettis,"(5:45) (Shotgun) J.Fields pass deep right to D.Pettis for 51 yards, TOUCHDOWN.",3,3,10,CHI,SF,CHI,49,5:45,0,10,C,21.0,,51,51,N,59,SHOTGUN,4.0,0.978613257,0.132408502,0.867591498,0.151638715,-0.151638715,1.441395863,5.558604137,,,,,1,0,pass,right,2022-09-11 14:59:24.700000,0.23076923076923078,0.7692307692307693,0.0,0.3125,0.6875,0.0,0.0,0.0,0.0
2022091102.2759,2022091102,2759,52625,Jauan Jennings,(3:59) (Shotgun) T.Lance pass short middle to J.Jennings to SF 32 for 7 yards (K.Gordon).,3,3,5,SF,CHI,SF,25,3:59,7,10,C,6.0,,7,7,N,85,SHOTGUN,6.0,0.974043965,0.315858226,0.684141774,-0.047194913,0.047194913,0.061857858,1.653482968,,,,,1,0,pass,middle,2022-09-11 15:05:31.500000,0.3235294117647059,0.6764705882352942,0.5,0.4,0.6,0.5,0.29411764705882354,0.7058823529411765,0.5
2022091102.2837,2022091102,2837,53432,Trey Lance,(2:31) (Shotgun) T.Lance scrambles left end to SF 41 for 8 yards (R.Smith).,3,3,9,SF,CHI,SF,33,2:31,7,10,R,,,8,8,N,77,SHOTGUN,6.0,0.98304373,0.330148555,0.669851445,0.00406944,-0.00406944,0.249799275,-0.335649527,,,,,0,1,not_pass,left,2022-09-11 15:07:51.700000,0.3333333333333333,0.6666666666666666,0.6,0.4375,0.5625,0.6666666666666666,0.3157894736842105,0.6842105263157895,0.5
2022091102.2966,2022091102,2966,53440,Justin Fields,"(:12) (Shotgun) J.Fields scrambles right end pushed ob at CHI 44 for 5 yards (D.Greenlaw). PENALTY on SF-C.Ward, Defensive Holding, 5 yards, enforced at CHI 44.",3,3,9,CHI,SF,CHI,39,0:12,7,10,R,,5.0,5,10,N,49,SHOTGUN,6.0,0.98453784,0.336458225,0.663541775,0.069158856,-0.069158856,0.665070653,1.972973729,Defensive Holding,,46757.0,,1,0,not_pass,right,2022-09-11 15:13:46.400000,0.27586206896551724,0.7241379310344828,0.6,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.7142857142857143,0.2857142857142857,1.0
2022091102.3064,2022091102,3064,53440,Justin Fields,"(13:37) (Shotgun) J.Fields right end to SF 41 for 1 yard (A.Al-Shaair). SF-A.Al-Shaair was injured during the play.  PENALTY on SF-A.Al-Shaair, Unnecessary Roughness, 15 yards, enforced at SF 41.",4,3,1,CHI,SF,SF,42,13:37,7,10,,,15.0,1,16,N,52,SHOTGUN,8.0,0.34677887,0.419814985,0.580185015,0.064889975,-0.064889975,2.851666332,1.434879067,Unnecessary Roughness,,48268.0,,1,0,not_pass,right,2022-09-11 15:18:38.000000,0.28125,0.71875,0.6666666666666666,0.35,0.65,0.75,0.0,1.0,0.0
2022091102.3336,2022091102,3336,46331,Ross Dwelley,(11:55) (Shotgun) T.Lance pass short middle to R.Dwelley to SF 36 for 11 yards (R.Smith).,4,3,10,SF,CHI,SF,25,11:55,13,10,C,11.0,,11,11,N,35,SHOTGUN,6.0,0.976593018,0.632420011,0.367579989,-0.08570905,0.08570905,-0.208932614,1.777092072,,,,,1,0,pass,middle,2022-09-11 15:32:43.500000,0.3157894736842105,0.6842105263157895,0.0,0.3888888888888889,0.6111111111111112,0.0,0.2857142857142857,0.7142857142857143,0.0
2022091102.364,2022091102,364,47856,David Montgomery,(9:10) (Shotgun) J.Fields pass short middle to D.Montgomery to CHI 32 for 16 yards (T.Gipson) [N.Bosa].,1,3,6,CHI,SF,CHI,16,9:10,0,0,C,-4.0,,16,16,N,94,SHOTGUN,6.0,0.986390054,0.395856336,0.604143664,0.057250604,-0.057250604,-0.763683151,2.563381945,,,,,1,0,pass,middle,2022-09-11 13:15:51.799999,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2022091102.3652,2022091102,3652,53432,Trey Lance,(6:32) T.Lance right guard to SF 22 for 3 yards (N.Morrow).,4,3,1,SF,CHI,SF,19,6:32,19,10,,,,3,3,N,29,SINGLEBACK,8.0,0.302846432,0.902265094,0.097734906,0.001286812,-0.001286812,0.270198179,0.438431612,,,,,1,0,not_pass,right,2022-09-11 15:45:02.099999,0.30952380952380953,0.6904761904761905,0.375,0.6,0.4,1.0,0.0,1.0,0.0
2022091102.3739,2022091102,3739,53432,Trey Lance,(5:24) (Shotgun) T.Lance scrambles left guard to SF 33 for 3 yards (T.Gipson).,4,3,2,SF,CHI,SF,30,5:24,19,10,R,,,3,3,N,40,SHOTGUN,6.0,0.875142097,0.913196605,0.086803395,-0.012828123,0.012828123,0.488230183,0.822934578,,,,,1,0,not_pass,left,2022-09-11 15:48:19.500000,0.3181818181818182,0.6818181818181818,0.4444444444444444,0.38095238095238093,0.6190476190476191,0.4,0.2692307692307692,0.7307692307692307,0.2
2022091102.4019,2022091102,4019,47856,David Montgomery,(3:28) (Shotgun) D.Montgomery left end to SF 45 for 1 yard (A.Al-Shaair).,4,3,11,CHI,SF,SF,46,3:28,19,10,,,,1,1,N,56,SHOTGUN,8.0,0.282293826,0.961921284,0.038078716,0.010937028,-0.010937028,0.276060577,-0.456718605,,,,,0,1,not_pass,left,2022-09-11 15:55:16.900000,0.2926829268292683,0.7073170731707317,0.1,0.35714285714285715,0.6428571428571429,0.13333333333333333,0.09090909090909091,0.9090909090909091,0.0
2022091102.4145,2022091102,4145,53432,Trey Lance,(2:00) (Shotgun) T.Lance left guard to SF 21 for 1 yard (D.Robinson; R.Quinn).,4,3,10,SF,CHI,SF,20,2:00,19,10,,,,1,1,N,30,SHOTGUN,4.0,0.98593235,0.978400656,0.021599344,0.012941365,-0.012941365,0.454965487,-0.678609399,,,,,0,1,not_pass,left,2022-09-11 16:01:35.099999,0.32653061224489793,0.673469387755102,0.5,0.38461538461538464,0.6153846153846154,0.5,0.0,1.0,0.0
2022091103.1016,2022091103,1016,52409,Joe Burrow,(14:20) (Shotgun) J.Burrow scrambles left tackle to PIT 35 for 5 yards (R.Spillane).,2,3,5,CIN,PIT,PIT,40,14:20,3,10,R,,,5,5,N,70,SHOTGUN,4.0,0.968359411,0.594034595,0.405965405,0.047978917,-0.047978917,2.380539842,1.550939116,,,,,1,0,not_pass,left,2022-09-11 13:46:22.799999,0.35714285714285715,0.6428571428571429,0.0,0.3333333333333333,0.6666666666666666,0.0,1.0,0.0,0.0
2022091103.111,2022091103,111,47849,Diontae Johnson,"(14:21) (Shotgun) M.Trubisky pass short left to D.Johnson pushed ob at PIT 34 for 1 yard (E.Apple). Pittsburgh challenged the short of the line to gain ruling, and the play was Upheld. The ruling on the field stands. (Timeout #1.)",1,3,2,PIT,CIN,PIT,33,14:21,0,0,C,0.0,,1,1,N,43,SHOTGUN,7.0,0.786817014,0.778591197,0.221408803,0.004724447,-0.004724447,0.70667734,-1.97322781,,,,,0,1,pass,left,2022-09-11 13:04:57.900000,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2022091103.1405,2022091103,1405,53434,Ja'Marr Chase,(6:15) (Shotgun) J.Burrow pass short right to J.Chase to PIT 43 for 15 yards (M.Fitzpatrick).,2,3,4,CIN,PIT,CIN,42,6:15,3,17,C,15.0,,15,15,N,52,EMPTY,5.0,0.93217653,0.317072108,0.682927892,0.031339582,-0.031339582,1.332352785,1.931027579,,,,,1,0,pass,right,2022-09-11 14:03:15.099999,0.35,0.65,1.0,0.6666666666666666,0.3333333333333333,1.0,0.3333333333333333,0.6666666666666666,0.0
2022091103.1514,2022091103,1514,44814,Mitchell Trubisky,(4:41) (Shotgun) M.Trubisky scrambles up the middle to PIT 14 for 4 yards (L.Wilson).,2,3,8,PIT,CIN,PIT,10,4:41,3,17,R,,,4,4,N,100,SHOTGUN,4.0,0.919822752,0.314787149,0.685212851,0.025691502,-0.025691502,-0.863583317,-0.775575696,,,,,0,1,not_pass,middle,2022-09-11 14:09:12.200000,0.2857142857142857,0.7142857142857143,0.0,0.14285714285714285,0.8571428571428571,0.0,0.0,0.0,0.0
2022091103.1648,2022091103,1648,43495,Mike Thomas,(2:00) (Shotgun) J.Burrow pass short right to Mi.Thomas to PIT 35 for 5 yards (L.Wallace).,2,3,6,CIN,PIT,PIT,40,2:00,3,17,C,4.0,,5,5,N,70,EMPTY,5.0,0.970043778,0.324199986,0.675800014,-0.025949493,0.025949493,2.302627762,-0.379757337,,,,,0,1,pass,right,2022-09-11 14:16:07.799999,0.375,0.625,0.0,0.75,0.25,0.0,0.5,0.5,0.0
2022091103.1968,2022091103,1968,52409,Joe Burrow,(13:45) (Shotgun) J.Burrow scrambles up the middle to CIN 33 for 6 yards (T.Edmunds).,3,3,8,CIN,PIT,CIN,27,13:45,6,17,R,,,6,6,N,83,SHOTGUN,6.0,0.982276857,0.323366281,0.676633719,-0.055527918,0.055527918,-0.097954073,-0.77979639,,,,,0,1,not_pass,middle,2022-09-11 14:40:42.000000,0.3448275862068966,0.6551724137931034,1.0,0.3333333333333333,0.6666666666666666,1.0,0.17647058823529413,0.8235294117647058,0.0
2022091103.2058,2022091103,2058,52457,Chase Claypool,(12:08) (Shotgun) M.Trubisky pass short middle to C.Claypool to PIT 20 for 3 yards (M.Hilton) [D.Reader].,3,3,2,PIT,CIN,PIT,17,12:08,6,17,C,3.0,,3,3,N,27,SHOTGUN,7.0,0.831817329,0.343923137,0.656076863,-0.057355311,0.057355311,-0.43664538,1.344067339,,,,,1,0,pass,middle,2022-09-11 14:45:50.299999,0.25,0.75,0.25,0.125,0.875,0.5,0.0,1.0,0.0
2022091103.2243,2022091103,2243,43344,Tyler Boyd,(8:21) (Shotgun) J.Burrow pass short left to T.Boyd ran ob at PIT 24 for 6 yards.,3,3,5,CIN,PIT,PIT,30,8:21,6,17,C,6.0,,6,6,N,40,SHOTGUN,5.0,0.972231627,0.374754366,0.625245634,0.051501229,-0.051501229,3.304101497,1.280127408,,,,,1,0,pass,left,2022-09-11 14:53:42.500000,0.3333333333333333,0.6666666666666666,0.0,0.3333333333333333,0.6666666666666666,0.0,0.5,0.5,0.0
2022091103.2462,2022091103,2462,44814,Mitchell Trubisky,(3:12) (Shotgun) M.Trubisky scrambles right end to PIT 36 for 6 yards (T.Hendrickson).,3,3,5,PIT,CIN,PIT,30,3:12,14,17,R,,,6,6,N,40,SHOTGUN,7.0,0.975705564,0.608374614,0.391625386,-0.074729994,0.074729994,0.238860998,1.716452738,,,,,1,0,not_pass,right,2022-09-11 15:03:47.599999,0.29411764705882354,0.7058823529411765,0.0,0.2222222222222222,0.7777777777777778,0.0,0.14285714285714285,0.8571428571428571,0.0
2022091103.2532,2022091103,2532,44814,Mitchell Trubisky,"(1:19) (Shotgun) M.Trubisky scrambles left end ran ob at PIT 46 for 6 yards (C.Awuzie). PENALTY on PIT-D.Moore, Offensive Holding, 10 yards, enforced at PIT 40 - No Play.",3,3,6,PIT,CIN,PIT,40,1:19,14,17,R,,-10.0,6,-10,Y,50,SHOTGUN,6.0,,0.563593894,0.436406106,0.060605027,-0.060605027,0.883819813,-1.513553331,Offensive Holding,,53557.0,,0,1,not_pass,left,2022-09-11 15:05:43.700000,0.3,0.7,0.5,0.25,0.75,0.5,0.375,0.625,0.0
2022091103.2569,2022091103,2569,47924,Zach Gentry,(1:00) (Shotgun) M.Trubisky pass short middle to Z.Gentry to PIT 38 for 8 yards (L.Wilson).,3,3,16,PIT,CIN,PIT,30,1:00,14,17,C,3.0,,8,8,N,40,SHOTGUN,3.0,0.903445303,0.624198921,0.375801079,0.018586874,-0.018586874,-0.629733517,-0.366711451,,,,,0,1,pass,middle,2022-09-11 15:07:01.400000,0.2857142857142857,0.7142857142857143,1.0,0.23076923076923078,0.7692307692307693,0.0,0.0,0.0,0.0
2022091103.2670,2022091103,2670,44927,Samaje Perine,(14:15) (Shotgun) J.Burrow pass short right to S.Perine to CIN 15 for 10 yards (A.Maulet).,4,3,14,CIN,PIT,CIN,5,14:15,14,17,C,-1.0,,10,10,N,15,SHOTGUN,5.0,0.929579198,0.393962346,0.606037654,-0.005814604,0.005814604,-2.045824159,0.089456591,,,,,0,1,pass,right,2022-09-11 15:14:41.700000,0.34210526315789475,0.6578947368421053,0.0,0.3888888888888889,0.6111111111111112,0.0,0.5714285714285714,0.42857142857142855,0.0
2022091103.2780,2022091103,2780,47849,Diontae Johnson,(12:14) (Shotgun) M.Trubisky pass short right to D.Johnson to CIN 30 for 7 yards (C.Awuzie).,4,3,2,PIT,CIN,CIN,37,12:14,14,17,C,7.0,,7,7,N,47,SHOTGUN,5.0,0.694576561,0.374963708,0.625036292,-0.052734852,0.052734852,2.615738488,1.309760534,,,,,1,0,pass,right,2022-09-11 15:22:39.000000,0.25,0.75,0.0,0.2,0.8,0.0,0.0,0.0,0.0
2022091103.340,2022091103,340,46094,Hayden Hurst,"(10:13) (Shotgun) J.Burrow pass short left to H.Hurst to CIN 48 for 9 yards (R.Spillane, L.Wallace).",1,3,7,CIN,PIT,CIN,39,10:13,0,7,C,2.0,,9,9,N,71,EMPTY,5.0,0.982363701,0.584160199,0.415839801,0.064902695,-0.064902695,1.152338776,1.97557275,,,,,1,0,pass,left,2022-09-11 13:17:35.599999,0.25,0.75,0.0,0.0,1.0,0.0,0.0,1.0,0.0
2022091103.3527,2022091103,3527,46094,Hayden Hurst,(2:02) (Shotgun) J.Burrow pass short middle to H.Hurst to PIT 2 for 1 yard (M.Fitzpatrick; T.Edmunds).,4,3,3,CIN,PIT,PIT,3,2:02,14,20,C,0.0,,1,1,N,107,SHOTGUN,7.0,0.874160528,0.367636867,0.632363133,-0.106778538,0.106778538,4.720066925,-1.146878631,,,,,0,1,pass,middle,2022-09-11 15:46:54.700000,0.3673469387755102,0.6326530612244898,1.0,0.38461538461538464,0.6153846153846154,0.0,0.2857142857142857,0.7142857142857143,0.0
2022091103.3680,2022091103,3680,52457,Chase Claypool,(1:42) C.Claypool left end to PIT 19 for 4 yards (T.Hendrickson; L.Wilson).,4,3,12,PIT,CIN,PIT,15,1:42,14,20,,,,4,4,N,95,SINGLEBACK,6.0,0.229992494,0.060512846,0.939487154,0.018366223,-0.018366223,-0.55855809,-0.317543717,,,,,0,1,not_pass,left,2022-09-11 15:53:26.400000,0.27586206896551724,0.7241379310344828,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.0,0.3333333333333333,0.6666666666666666,0.5
2022091103.3849,2022091103,3849,53434,Ja'Marr Chase,(:34) (Shotgun) J.Burrow pass short middle to J.Chase to PIT 17 for 14 yards (A.Witherspoon).,4,3,1,CIN,PIT,PIT,31,0:34,14,20,C,8.0,,14,14,N,79,SHOTGUN,5.0,0.66569972,0.31576903,0.68423097,0.103790434,-0.103790434,3.236607757,0.714116472,,,,,1,0,pass,middle,2022-09-11 15:57:22.500000,0.3584905660377358,0.6415094339622641,1.0,0.3793103448275862,0.6206896551724138,1.0,0.45454545454545453,0.5454545454545454,1.0
2022091103.4434,2022091103,4434,46094,Hayden Hurst,(5:21) (Shotgun) J.Burrow pass deep right to H.Hurst ran ob at PIT 13 for 20 yards.,5,3,3,CIN,PIT,PIT,33,5:21,20,20,C,18.0,,20,20,N,43,SHOTGUN,5.0,0.780030787,0.808340385,0.191659615,0.118629703,-0.118629703,3.25431022,1.650351742,,,,,1,0,pass,right,2022-09-11 16:19:48.599999,0.3793103448275862,0.6206896551724138,0.6666666666666666,0.42424242424242425,0.5757575757575758,0.5,0.5384615384615384,0.46153846153846156,1.0
2022091103.4710,2022091103,4710,47849,Diontae Johnson,(2:35) (Shotgun) M.Trubisky pass short left to D.Johnson to CIN 37 for no gain (A.Davis-Gaither).,5,3,4,PIT,CIN,CIN,37,2:35,20,20,C,2.0,,0,0,N,73,SHOTGUN,8.0,0.8801229,0.384287151,0.615712849,0.085108992,-0.085108992,2.102691718,-1.957449304,,,,,0,1,pass,left,2022-09-11 16:29:15.099999,0.2857142857142857,0.7142857142857143,0.5,0.25,0.75,0.5,0.0,1.0,0.0
2022091103.5039,2022091103,5039,53484,Pat Freiermuth,"(:34) (No Huddle, Shotgun) M.Trubisky pass deep middle to P.Freiermuth to CIN 45 for 26 yards (M.Hilton). Penalty on CIN-S.Hubbard, Defensive Offside, declined.",5,3,1,PIT,CIN,PIT,29,0:34,20,20,C,20.0,0.0,26,26,N,39,SHOTGUN,4.0,0.147279799,0.582545017,0.417454983,-0.187960334,0.187960334,0.137971714,1.054043553,Defensive Offside,,46146.0,,1,0,pass,middle,2022-09-11 16:42:31.099999,0.2702702702702703,0.7297297297297297,0.3333333333333333,0.22727272727272727,0.7727272727272727,0.0,0.0,1.0,0.0
2022091103.926,2022091103,926,53434,Ja'Marr Chase,(:43) (Shotgun) J.Burrow pass short right to J.Chase pushed ob at PIT 45 for 10 yards (A.Witherspoon).,1,3,2,CIN,PIT,CIN,45,0:43,3,10,C,5.0,,10,10,N,65,EMPTY,4.0,0.725751221,0.594337329,0.405662671,0.045524865,-0.045524865,2.080249002,1.217413571,,,,,1,0,pass,right,2022-09-11 13:41:51.700000,0.3333333333333333,0.6666666666666666,1.0,0.5,0.5,0.0,0.0,0.0,0.0
2022091104.1020,2022091104,1020,52461,Jalen Hurts,"(13:46) (Shotgun) J.Hurts right end to DET 1 for 1 yard (A.Anzalone, M.Rodriguez).",2,3,2,PHI,DET,DET,2,13:46,7,0,,,,1,1,N,12,SHOTGUN,9.0,0.874685466,0.474593073,0.525406927,0.019665271,-0.019665271,4.684617961,-0.746520842,,,,,0,1,not_pass,right,2022-09-11 13:44:02.099999,0.4,0.6,0.5,0.42857142857142855,0.5714285714285714,0.5,0.0,1.0,0.0
2022091104.1528,2022091104,1528,46118,Dallas Goedert,(8:19) (Shotgun) J.Hurts pass short left to D.Goedert pushed ob at DET 6 for 27 yards (D.Elliott).,2,3,2,PHI,DET,DET,33,8:19,7,7,C,3.0,,27,27,N,43,SHOTGUN,6.0,0.731678665,0.320042726,0.679957274,-0.045803867,0.045803867,3.131490097,2.466958696,,,,,1,0,pass,left,2022-09-11 14:07:32.500000,0.45454545454545453,0.5454545454545454,1.0,0.5,0.5,1.0,0.5384615384615384,0.46153846153846156,1.0
2022091104.1660,2022091104,1660,47836,Miles Sanders,"(7:38) (Shotgun) M.Sanders up the middle for 1 yard, TOUCHDOWN.",2,3,1,PHI,DET,DET,1,7:38,7,7,,,,1,1,N,11,SHOTGUN,9.0,0.392962724,0.264050409,0.735949591,-0.033918291,0.033918291,5.671089625,1.328910375,,,,,1,0,not_pass,middle,2022-09-11 14:11:37.599999,0.4583333333333333,0.5416666666666666,0.16666666666666666,0.5238095238095238,0.47619047619047616,0.2,0.3333333333333333,0.6666666666666666,0.0
2022091104.1871,2022091104,1871,44930,Josh Reynolds,"(5:20) (No Huddle, Shotgun) J.Goff pass deep left to J.Reynolds to PHI 42 for 28 yards (M.Epps).",2,3,5,DET,PHI,DET,30,5:20,7,21,C,20.0,,28,28,N,40,SHOTGUN,7.0,0.9664886,0.076950133,0.923049867,0.017783102,-0.017783102,0.560018107,2.83333032,,,,,1,0,pass,left,2022-09-11 14:21:34.599999,0.25,0.75,0.0,0.16666666666666666,0.8333333333333334,0.0,0.125,0.875,0.0
2022091104.2007,2022091104,2007,44947,Jamaal Williams,"(2:03) M.Nelson reported in as eligible.  Ja.Williams up the middle to PHI 7 for no gain (M.Epps, J.Davis).",2,3,1,DET,PHI,PHI,7,2:03,7,21,,,,0,0,N,103,I_FORM,9.0,0.28862384,0.109596422,0.890403578,-0.013038231,0.013038231,5.101717793,-1.498832341,,,,,0,1,not_pass,middle,2022-09-11 14:25:25.400000,0.3333333333333333,0.6666666666666666,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0
2022091104.2228,2022091104,2228,47834,A.J. Brown,(:46) (Shotgun) J.Hurts pass deep right to A.Brown to DET 4 for 54 yards (W.Harris).,2,3,4,PHI,DET,PHI,42,0:46,14,21,C,36.0,,54,54,N,68,SHOTGUN,7.0,0.953009307,0.164727634,0.835272366,-0.071148045,0.071148045,1.058468615,4.304875205,,,,,1,0,pass,right,2022-09-11 14:34:45.900000,0.4642857142857143,0.5357142857142857,0.8,0.52,0.48,1.0,0.2,0.8,0.0
2022091104.238,2022091104,238,47791,T.J. Hockenson,(11:40) (Shotgun) J.Goff pass short left to T.Hockenson pushed ob at PHI 5 for 9 yards (C.Gardner-Johnson).,1,3,9,DET,PHI,PHI,14,11:40,0,0,C,6.0,,9,9,N,24,SHOTGUN,6.0,0.992954791,0.426450778,0.573549222,0.045692315,-0.045692315,3.937658536,2.007974876,,,,,1,0,pass,left,2022-09-11 13:10:13.500000,0.4,0.6,0.0,0.0,1.0,0.0,0.3333333333333333,0.6666666666666666,0.0
