play_uuid,x0,y0,s0,a0,dis0,o0,dir0,x1,y1,s1,a1,dis1,o1,dir1,x2,y2,s2,a2,dis2,o2,dir2,x3,y3,s3,a3,dis3,o3,dir3,x4,y4,s4,a4,dis4,o4,dir4,x5,y5,s5,a5,dis5,o5,dir5,x6,y6,s6,a6,dis6,o6,dir6,x7,y7,s7,a7,dis7,o7,dir7,x8,y8,s8,a8,dis8,o8,dir8,x9,y9,s9,a9,dis9,o9,dir9,x10,y10,s10,a10,dis10,o10,dir10,x11,y11,s11,a11,dis11,o11,dir11,x12,y12,s12,a12,dis12,o12,dir12,x13,y13,s13,a13,dis13,o13,dir13,x14,y14,s14,a14,dis14,o14,dir14,x15,y15,s15,a15,dis15,o15,dir15,x16,y16,s16,a16,dis16,o16,dir16,x17,y17,s17,a17,dis17,o17,dir17,x18,y18,s18,a18,dis18,o18,dir18,x19,y19,s19,a19,dis19,o19,dir19,x20,y20,s20,a20,dis20,o20,dir20,x21,y21,s21,a21,dis21,o21,dir21,x22,y22,s22,a22,dis22,converted,playType,ballDirection,cumulativeOverall_O,cumulativeOverall_D,cumulativeOverall_P,cumulativePerFormation_O,cumulativePerFormation_D,cumulativePerFormation_P,cumulativePerBoxCt_O,cumulativePerBoxCt_D,cumulativePerBoxCt_P,week
2022091808.3547,13.18,23.49,0.0,0.0,0.01,294.58,181.61,11.03,27.44,0.14,0.69,0.15,99.95,131.08,16.67,26.33,0.13,0.5,0.01,256.42,29.65,8.25,20.12,0.08,0.05,0.02,98.62,289.06,12.19,26.2,0.44,0.61,0.13,238.47,175.51,9.08,31.92,0.05,0.05,0.03,127.29,67.1,12.76,29.2,0.25,1.43,0.02,249.33,178.56,10.98,21.19,0.57,1.08,0.06,70.36,30.86,14.31,22.63,0.36,0.54,0.05,282.53,32.91,17.14,28.67,0.0,0.0,0.01,249.37,271.15,10.83,25.46,0.03,0.29,0.0,7.52,263.56,12.36,34.45,0.02,0.54,0.01,262.0,171.68,8.71,26.81,0.17,0.05,0.02,90.92,153.37,9.48,34.71,0.19,0.21,0.06,39.86,255.06,13.15,17.17,0.01,0.01,0.0,268.17,175.45,9.04,23.58,0.29,0.74,0.04,66.28,85.5,11.08,30.89,0.11,0.35,0.03,85.81,146.19,12.7,19.57,0.0,0.0,0.01,246.35,83.54,12.68,24.89,0.03,0.29,0.01,259.52,248.06,9.72,18.11,0.04,0.71,0.04,213.01,123.07,12.6,27.58,0.37,1.15,0.07,274.54,222.23,9.77,15.06,0.04,0.02,0.01,44.4,294.73,11.8299999237061,26.7000007629395,0.0,0.0,0.0,0,not_pass,right,0.33962264150943394,0.6372549019607843,1.0,0.4146341463414634,0.5675675675675675,0.0,0.2727272727272727,0.8181818181818182,0.0,2
2022091810.1338,60.39,34.75,0.19,1.1,0.05,104.74,64.93,62.21,29.76,0.02,0.02,0.04,260.31,61.14,56.43,29.06,0.01,0.1,0.0,95.31,149.58,56.7,32.37,0.01,0.01,0.01,88.56,94.71,61.96,32.98,0.18,0.98,0.02,288.18,359.13,56.91,20.35,0.64,0.33,0.07,46.92,29.09,61.77,25.76,0.8,2.55,0.07,291.73,10.86,61.97,31.43,0.0,0.0,0.02,260.2,11.51,57.29,24.45,0.06,0.06,0.03,91.17,42.14,61.87,26.85,0.19,1.5,0.03,289.54,355.97,62.08,24.49,0.09,0.89,0.05,287.81,11.28,61.42,36.84,0.01,0.01,0.01,256.22,203.22,56.26,37.82,0.17,0.12,0.06,115.58,92.74,46.5,29.43,0.04,0.15,0.0,79.07,292.62,61.76,28.64,0.25,0.77,0.03,280.98,297.31,61.38,29.86,0.27,1.13,0.03,278.21,353.53,60.16,26.31,1.21,0.53,0.13,85.52,16.16,62.86,22.63,0.12,0.05,0.03,260.22,271.27,68.15,30.02,0.01,0.02,0.02,274.1,27.4,60.37,30.85,0.11,0.58,0.01,100.88,76.22,60.23,27.98,0.54,1.9,0.07,80.94,18.69,53.6,23.74,0.66,0.88,0.06,99.42,273.05,61.0499992370605,29.7399997711182,0.0,0.0099999997764825,0.0,1,not_pass,left,0.35714285714285715,0.5733333333333334,0.2857142857142857,0.28,0.6551724137931034,0.14285714285714285,0.4666666666666667,0.5263157894736842,0.5,2
2022091810.2830,60.43,28.49,0.14,1.15,0.01,90.86,134.51,65.59,23.8,0.26,0.2,0.02,257.44,295.18,59.57,26.33,0.0,0.0,0.0,74.25,51.5,62.14,26.94,0.01,0.15,0.0,266.42,59.81,66.0,21.14,0.0,0.0,0.0,267.2,318.3,56.82,15.69,0.03,0.03,0.0,43.0,31.06,61.94,25.36,0.05,0.42,0.01,283.83,346.41,59.9,23.16,0.01,0.17,0.0,109.97,104.45,62.52,20.89,0.04,0.59,0.01,275.81,335.79,59.37,33.8,0.0,0.0,0.01,109.28,264.09,63.3,34.28,0.0,0.0,0.0,242.83,58.65,59.96,18.8,0.26,1.24,0.02,85.82,88.6,53.03,30.89,0.09,0.09,0.03,98.51,336.84,62.13,22.47,0.01,0.26,0.0,268.04,330.23,61.41,24.02,0.22,1.17,0.02,247.11,351.38,61.89,17.12,0.0,0.0,0.0,279.33,50.32,61.35,33.01,0.0,0.0,0.0,218.57,30.0,63.22,31.69,0.0,0.0,0.0,260.86,284.06,55.67,36.15,0.0,0.0,0.0,92.03,316.93,50.21,21.86,1.11,0.96,0.11,100.44,125.3,60.27,21.41,0.01,0.16,0.0,74.13,103.18,60.37,24.72,0.03,0.27,0.0,108.35,74.44,61.4000015258789,23.9899997711182,0.959999978542328,1.50999999046326,0.180000007152557,0,not_pass,right,0.35714285714285715,0.5842696629213483,0.1,0.44,0.55,0.0,0.30303030303030304,0.6595744680851063,0.1,2
2022091810.2964,46.3,23.91,0.0,0.0,0.01,255.94,78.24,41.1,23.27,0.0,0.0,0.0,90.35,87.48,46.19,26.92,0.0,0.0,0.0,260.63,35.46,41.08,14.4,0.41,0.97,0.04,78.95,61.44,46.11,25.56,0.08,0.67,0.01,281.08,263.81,41.15,19.06,0.4,1.02,0.04,80.39,290.86,46.46,21.12,0.0,0.0,0.01,284.88,138.52,45.96,44.36,0.02,0.02,0.01,259.04,170.6,44.23,20.08,0.0,0.08,0.0,90.96,12.31,44.32,28.76,0.01,0.01,0.01,88.71,35.01,29.71,26.94,0.02,0.02,0.01,98.33,288.84,46.02,22.39,0.09,0.76,0.01,287.57,347.73,41.22,27.04,0.02,0.38,0.01,89.88,47.7,50.01,21.53,0.26,1.91,0.04,266.64,333.43,45.48,23.99,0.07,0.53,0.01,286.24,7.31,45.48,17.19,0.0,0.0,0.0,282.32,192.37,47.02,18.73,0.0,0.0,0.0,261.29,42.78,53.02,24.1,0.0,0.0,0.0,254.06,158.95,43.76,44.79,0.11,0.09,0.03,53.94,315.25,36.92,21.67,1.42,3.75,0.12,76.37,216.47,44.52,21.97,0.05,0.35,0.0,99.35,6.05,44.46,24.72,0.0,0.08,0.0,93.53,60.32,44.7999992370605,24.1299991607666,0.0,0.0,0.0,0,not_pass,right,0.35135135135135137,0.5913978494623656,1.0,0.5,0.3333333333333333,1.0,0.4782608695652174,0.5185185185185185,1.0,2
2022091810.4081,44.74,29.88,0.07,0.06,0.02,86.41,278.16,49.31,29.08,0.09,0.14,0.01,276.06,292.97,45.07,27.07,0.21,1.0,0.03,83.21,49.01,47.29,22.53,0.05,0.4,0.0,258.06,187.14,45.05,25.88,0.04,0.05,0.07,91.44,113.44,46.61,27.39,0.13,0.61,0.04,264.43,339.47,45.22,28.25,0.48,1.54,0.06,93.03,50.08,46.97,26.17,0.14,0.41,0.02,274.05,248.23,44.6,32.94,0.0,0.0,0.01,114.81,170.0,44.61,23.35,0.52,0.95,0.05,106.49,358.84,45.27,38.97,0.02,0.02,0.01,107.05,40.12,46.87,25.02,0.15,0.41,0.02,284.42,315.81,58.06,28.9,0.3,1.39,0.02,261.81,222.58,44.99,31.37,0.0,0.06,0.02,128.5,148.82,49.6,32.55,0.1,0.18,0.01,267.6,332.88,45.71,29.9,0.1,0.43,0.01,79.22,342.92,46.79,34.67,0.21,1.07,0.03,253.87,282.83,44.66,25.21,0.02,0.03,0.03,54.66,34.55,38.24,29.66,0.0,0.0,0.0,62.87,279.48,46.66,30.51,0.08,0.74,0.02,285.48,312.95,51.49,40.29,0.08,0.07,0.03,202.08,49.94,47.33,24.35,0.14,0.39,0.02,282.83,269.06,45.1500015258789,29.8199996948242,0.600000023841858,0.349999994039536,0.0599999986588955,0,not_pass,right,0.36363636363636365,0.5887850467289719,0.29411764705882354,0.275,0.6818181818181818,0.2222222222222222,0.4444444444444444,0.5483870967741935,0.4166666666666667,2
2022091810.475,57.21,22.57,0.41,0.35,0.04,82.3,263.7,69.76,30.31,0.56,1.09,0.08,84.39,40.75,71.34,14.35,0.0,0.0,0.01,286.75,159.71,64.63,14.93,0.22,0.17,0.02,41.31,291.69,69.97,24.96,0.18,0.06,0.07,14.66,14.97,71.25,31.2,0.01,0.19,0.0,296.72,123.69,69.96,28.19,0.41,0.72,0.04,80.57,44.64,67.55,31.78,0.56,0.1,0.05,88.55,98.43,71.53,26.54,0.18,0.82,0.03,281.16,346.31,71.27,33.73,0.08,0.8,0.01,266.91,194.42,71.89,34.77,0.01,0.28,0.02,280.66,226.05,69.29,35.42,0.42,0.77,0.04,102.53,79.45,70.87,29.93,0.12,0.42,0.01,279.68,302.29,71.23,32.35,0.43,1.97,0.04,257.04,211.68,65.92,28.86,0.04,0.04,0.02,107.59,78.17,64.42,36.07,0.26,0.49,0.03,113.58,172.9,71.97,29.85,0.18,1.03,0.02,271.22,94.21,67.96,34.74,0.26,0.4,0.02,99.24,114.01,71.23,28.31,0.44,1.87,0.04,266.92,326.41,78.66,29.84,0.0,0.0,0.01,272.24,250.2,69.64,32.37,0.32,1.64,0.05,86.77,146.05,74.79,29.86,0.15,1.12,0.02,245.99,340.03,70.5299987792969,29.8500003814697,0.0,0.0,0.0099999997764825,0,not_pass,middle,0.28846153846153844,0.6739130434782609,0.14285714285714285,0.21428571428571427,0.0,0.14285714285714285,0.0,1.0,0.0,2
2022091810.979,36.12,19.44,1.29,0.39,0.13,68.25,281.05,46.01,23.9,0.55,2.07,0.05,67.72,109.93,46.01,32.45,2.8,1.6,0.29,118.02,168.06,40.93,42.31,0.07,0.4,0.01,65.81,146.74,48.32,25.37,0.0,0.0,0.0,248.93,346.43,48.65,11.03,0.0,0.01,0.02,282.48,240.45,46.51,21.28,0.22,0.05,0.04,61.34,84.58,42.51,23.06,0.02,0.02,0.02,78.57,68.88,48.42,20.84,0.07,0.57,0.01,273.63,323.09,49.04,36.15,0.14,0.32,0.02,256.43,284.53,51.7,24.07,0.06,0.24,0.01,285.01,310.51,46.45,17.5,0.21,0.46,0.01,75.58,75.71,47.59,24.0,0.11,0.87,0.01,267.2,292.65,48.3,27.33,0.0,0.0,0.0,265.81,66.98,46.16,11.37,0.04,0.01,0.02,102.62,304.38,48.05,42.9,0.01,0.01,0.01,256.51,108.08,46.45,29.81,0.22,1.73,0.02,121.75,125.42,48.37,19.46,0.0,0.0,0.0,284.62,296.54,38.99,35.07,1.51,0.07,0.15,96.61,82.4,48.19,22.43,0.23,1.01,0.03,272.9,333.18,52.1,22.09,0.0,0.0,0.01,277.08,256.82,46.23,26.85,0.15,0.73,0.02,113.58,143.28,47.8699989318848,24.1800003051758,4.67000007629395,1.38999998569489,0.490000009536743,1,not_pass,left,0.2982456140350877,0.6666666666666666,1.0,0.4166666666666667,0.4375,1.0,0.25,0.5909090909090909,0.0,2
2022091810.99,65.57,17.03,0.51,1.33,0.05,79.01,323.9,79.49,15.07,0.0,0.0,0.01,302.78,263.44,72.41,14.48,0.14,0.1,0.03,87.72,272.69,70.75,35.2,0.95,0.69,0.1,112.22,229.98,76.69,29.65,0.03,0.03,0.02,141.21,181.79,78.41,25.52,0.16,1.34,0.01,279.04,9.77,73.72,21.24,1.97,1.67,0.19,87.7,76.86,78.53,20.38,0.24,0.89,0.03,280.67,304.39,78.15,33.28,0.02,0.31,0.01,273.87,277.49,76.7,22.92,0.3,0.37,0.04,76.37,340.45,79.34,30.89,2.27,1.97,0.24,253.94,191.65,76.59,17.8,0.03,0.53,0.01,65.82,61.38,77.82,24.13,0.46,1.24,0.05,284.62,70.16,78.61,26.78,0.08,0.77,0.01,282.73,40.82,76.81,26.0,0.32,0.98,0.04,95.06,63.33,72.97,25.89,0.26,0.34,0.03,100.22,121.83,76.15,9.52,0.0,0.0,0.01,93.08,351.24,78.88,23.96,0.19,1.45,0.02,270.27,68.86,78.38,9.53,0.0,0.0,0.0,262.98,327.46,69.89,31.55,1.83,1.56,0.18,120.09,171.99,78.32,22.3,0.41,1.4,0.04,286.97,359.12,84.72,24.08,0.0,0.0,0.01,268.73,309.89,77.4800033569336,24.0,0.0,0.0,0.0,0,not_pass,right,0.2916666666666667,0.6666666666666666,0.15384615384615385,0.3,0.7333333333333333,0.3333333333333333,0.21052631578947367,0.5882352941176471,0.0,2
2022091811.162,61.36,28.01,0.19,1.78,0.02,67.84,260.99,61.94,37.62,0.21,0.99,0.04,66.96,88.03,63.23,33.1,0.5,1.9,0.06,231.75,252.71,68.77,30.88,1.57,0.8,0.16,271.91,258.91,61.31,19.48,0.38,1.57,0.05,81.69,57.22,61.47,24.84,0.39,0.84,0.05,76.41,86.53,67.22,27.92,0.29,0.53,0.03,266.13,283.22,61.71,31.59,0.59,1.57,0.06,28.97,5.21,63.67,21.33,0.9,3.14,0.08,356.62,296.88,58.3,25.95,0.56,2.96,0.05,64.31,61.31,69.12,38.38,0.75,0.15,0.07,256.8,49.3,61.3,23.56,0.65,2.7,0.05,43.58,36.8,63.15,30.38,1.03,1.8,0.1,244.69,270.86,61.82,26.75,0.82,1.67,0.07,78.27,42.18,73.21,22.15,1.09,1.42,0.1,316.22,78.62,61.55,29.89,0.38,0.83,0.04,98.88,81.15,63.2,23.9,0.61,1.23,0.06,301.95,302.72,63.63,27.4,0.71,2.37,0.06,270.23,223.56,66.02,24.99,0.92,1.06,0.09,283.84,276.14,69.7,18.38,0.25,0.02,0.02,278.81,211.36,62.35,27.99,0.55,1.01,0.06,70.59,147.64,56.26,28.28,0.22,0.86,0.02,78.5,102.0,61.8600006103516,28.1399993896484,2.8199999332428,0.230000004172325,0.920000016689301,1,not_pass,middle,0.4864864864864865,0.5172413793103449,0.14285714285714285,0.16666666666666666,0.8,0.0,0.0,0.45454545454545453,0.0,2
2022091811.3673,54.01,44.43,0.03,0.03,0.0,308.86,337.18,53.54,27.16,0.01,0.11,0.0,262.78,187.8,51.91,21.8,0.0,0.0,0.0,58.95,63.56,54.31,30.35,0.0,0.0,0.0,246.31,8.43,54.13,25.82,0.0,0.0,0.0,290.58,23.76,53.92,18.78,0.0,0.0,0.01,277.48,259.29,34.4,22.47,1.07,0.52,0.11,84.12,269.21,54.2,23.91,0.0,0.0,0.0,271.79,7.58,54.03,28.8,0.0,0.0,0.0,273.17,130.04,51.91,28.78,0.0,0.0,0.0,114.91,318.54,58.33,29.31,0.0,0.0,0.0,255.37,263.71,57.56,27.14,0.03,0.03,0.01,279.59,178.14,52.0,25.14,0.0,0.0,0.0,63.46,81.4,54.69,13.02,0.0,0.0,0.0,278.12,203.82,49.56,23.43,1.23,0.71,0.12,37.7,72.55,51.97,45.09,0.12,0.1,0.04,91.89,23.39,52.21,32.02,0.03,0.04,0.01,108.04,44.05,51.58,18.5,0.06,0.04,0.01,123.57,100.69,54.84,35.5,0.0,0.0,0.0,281.06,294.66,51.8,36.31,0.34,0.36,0.03,65.58,341.97,48.54,28.7,0.21,0.75,0.02,72.22,10.91,46.68,12.64,0.51,0.77,0.05,65.53,263.21,52.8800010681152,27.2600002288818,0.0,0.0,0.0,0,not_pass,left,0.3764705882352941,0.6631578947368421,0.5714285714285714,0.4262295081967213,0.574468085106383,0.5,0.3076923076923077,0.673469387755102,0.5,2
2022091811.4345,51.5,44.53,0.0,0.0,0.0,272.27,96.68,51.45,23.63,0.06,0.2,0.01,258.95,307.43,49.67,18.33,0.0,0.0,0.0,53.84,27.66,52.13,26.54,0.02,0.02,0.01,253.0,46.48,52.03,22.4,0.1,0.09,0.02,322.47,273.69,52.18,32.24,0.0,0.14,0.01,257.13,272.51,36.75,16.31,0.26,0.21,0.07,64.4,65.37,52.41,20.87,0.0,0.0,0.0,261.57,145.79,51.91,25.19,0.03,0.5,0.0,265.13,324.01,49.9,21.6,0.18,0.34,0.04,87.43,80.02,56.46,22.06,0.15,0.3,0.02,254.33,338.16,55.7,23.79,0.1,0.09,0.01,275.54,187.35,49.9,26.42,0.27,0.17,0.04,108.94,72.69,51.61,10.05,0.0,0.0,0.0,276.34,268.0,49.37,22.77,0.06,0.96,0.01,77.26,85.32,45.55,45.01,0.78,0.18,0.07,137.87,263.43,50.05,29.41,0.04,0.21,0.05,142.18,319.6,41.24,32.72,0.73,0.71,0.07,112.11,268.38,53.08,34.97,0.0,0.0,0.0,278.43,54.51,44.74,34.98,0.0,0.0,0.0,131.96,125.55,49.44,24.56,0.01,0.01,0.03,88.25,35.62,49.45,10.03,0.05,0.49,0.0,70.76,166.38,51.0,23.8700008392334,6.86999988555908,0.349999994039536,0.109999999403954,0,not_pass,left,0.3838383838383838,0.6513761467889908,0.4444444444444444,0.4225352112676056,0.5789473684210527,0.3333333333333333,0.3333333333333333,0.6481481481481481,0.4,2
2022091811.571,75.97,43.73,0.0,0.0,0.0,256.24,277.32,75.96,23.69,0.32,1.12,0.03,230.33,349.2,74.46,18.43,0.04,0.04,0.02,78.79,156.24,76.51,26.77,0.0,0.0,0.0,263.13,256.81,76.55,22.27,0.13,0.2,0.02,334.85,287.54,77.59,18.27,0.15,0.06,0.02,300.67,162.55,60.87,34.05,0.57,1.37,0.05,80.61,64.6,76.95,20.69,0.01,0.18,0.01,217.31,339.28,74.1,24.9,0.03,0.46,0.01,226.02,144.22,81.23,21.64,0.07,0.85,0.01,251.29,307.2,71.87,21.2,1.12,1.1,0.11,72.42,21.04,76.37,25.16,0.17,0.83,0.01,257.04,274.92,74.53,22.07,0.08,0.82,0.02,86.83,15.55,80.39,23.73,0.0,0.0,0.0,259.16,261.87,75.91,11.1,0.03,0.33,0.0,272.89,280.75,61.6,16.34,1.12,2.06,0.11,133.33,214.26,74.19,44.08,0.01,0.01,0.03,89.48,197.29,74.56,28.36,0.17,1.31,0.03,96.71,150.75,76.84,35.01,0.0,0.0,0.0,269.29,69.91,70.76,31.6,3.46,4.58,0.33,96.61,113.07,70.6,25.18,0.0,0.0,0.0,68.04,194.74,74.11,11.56,0.05,0.04,0.01,8.03,246.56,76.2399978637695,23.9500007629395,5.67000007629395,0.129999995231628,0.569999992847443,1,not_pass,left,0.36363636363636365,0.7037037037037037,0.375,0.375,0.6538461538461539,0.4,0.2222222222222222,0.75,0.1111111111111111,2
2022091812.2237,32.39,21.24,0.0,0.0,0.0,52.06,7.41,17.81,22.99,0.96,0.6,0.1,77.42,286.04,32.39,29.86,0.07,0.88,0.0,357.68,104.54,34.58,25.42,0.0,0.0,0.0,334.71,343.15,31.44,27.48,1.15,0.94,0.12,106.69,46.43,32.56,24.5,0.03,0.26,0.01,162.34,57.03,28.9,37.95,0.11,0.1,0.01,89.14,260.9,32.4,11.17,0.0,0.0,0.0,80.27,70.26,34.41,11.32,0.0,0.0,0.0,268.48,306.02,34.89,44.01,0.0,0.0,0.0,266.13,257.95,32.58,32.35,0.0,0.0,0.0,88.5,84.39,26.07,34.92,0.12,1.07,0.01,115.23,302.98,39.31,24.54,0.0,0.0,0.01,177.73,253.49,33.77,26.78,0.15,1.01,0.01,275.67,79.13,35.04,37.62,0.0,0.0,0.0,266.54,5.31,34.26,34.18,0.0,0.0,0.0,252.47,194.74,38.53,26.86,0.0,0.0,0.0,268.35,318.48,31.58,44.13,0.0,0.0,0.01,109.12,265.14,34.44,28.27,0.04,0.47,0.01,266.64,212.87,34.59,30.03,0.05,0.53,0.0,264.34,358.72,32.53,26.81,0.06,0.53,0.01,93.58,75.86,34.58,23.78,0.0,0.0,0.0,263.92,172.68,33.8699989318848,27.0300006866455,5.80000019073486,0.239999994635582,0.319999992847443,0,not_pass,left,0.2833333333333333,0.6166666666666667,0.5555555555555556,0.3333333333333333,0.65,0.5714285714285714,0.47619047619047616,0.5714285714285714,0.6666666666666666,2
2022091812.2727,95.52,35.62,0.16,1.83,0.01,212.6,242.77,109.1,31.36,0.9,0.55,0.08,265.84,131.19,95.54,26.65,0.27,1.71,0.03,230.4,279.97,95.63,32.17,0.12,0.8,0.01,10.52,333.26,93.58,31.19,0.27,1.08,0.03,79.04,167.26,98.92,30.37,0.0,0.0,0.01,269.38,292.12,93.24,28.14,0.18,0.84,0.02,70.0,165.59,99.01,20.71,0.5,0.2,0.03,219.91,144.77,104.25,37.83,0.38,0.17,0.03,239.04,157.5,94.12,38.1,0.0,0.0,0.0,103.15,345.47,93.71,18.05,0.11,0.93,0.01,84.87,90.51,95.45,22.92,0.11,1.02,0.01,342.49,279.46,101.1,24.11,1.03,0.48,0.1,296.15,269.55,89.09,31.49,0.0,0.0,0.0,76.58,122.68,94.36,29.84,0.23,0.56,0.03,99.65,198.56,92.39,25.3,0.0,0.0,0.01,72.39,354.27,92.71,20.55,0.0,0.0,0.01,47.61,347.51,89.77,29.64,0.13,0.23,0.01,75.42,136.0,99.2,16.06,0.25,0.79,0.03,260.18,149.8,93.18,26.56,0.0,0.0,0.01,77.89,166.7,95.88,29.7,0.09,1.2,0.01,304.69,258.02,93.52,32.7,0.0,0.0,0.01,70.32,145.51,94.1800003051758,29.7999992370605,6.15000009536743,0.899999976158142,0.550000011920929,1,not_pass,left,0.31343283582089554,0.5970149253731343,0.5,0.32432432432432434,0.6666666666666666,0.5,0.52,0.53125,0.5,2
2022091812.2969,105.37,27.81,0.09,0.13,0.02,264.29,287.7,102.2,32.66,0.0,0.01,0.02,229.32,59.83,100.45,22.13,0.03,0.43,0.0,53.43,292.32,102.84,19.96,0.05,0.04,0.01,324.23,0.29,102.04,18.69,0.0,0.0,0.01,330.1,181.29,100.03,27.37,0.34,1.5,0.03,80.1,6.76,88.2,25.39,1.28,0.79,0.13,105.96,309.63,99.86,32.69,0.0,0.01,0.01,215.66,329.65,97.41,23.91,0.44,0.2,0.08,71.0,110.37,97.04,29.24,0.01,0.01,0.02,77.21,99.29,100.19,30.5,0.07,0.38,0.02,117.49,78.75,102.56,16.09,0.0,0.0,0.0,191.46,148.09,102.15,31.05,0.05,0.37,0.01,258.33,211.99,102.4,24.2,0.0,0.0,0.01,88.27,226.71,97.7,15.54,0.09,0.09,0.02,67.25,114.34,106.57,30.54,0.05,0.88,0.01,321.01,194.64,99.85,21.01,0.1,0.1,0.01,116.13,171.13,102.06,26.1,0.08,0.58,0.01,230.68,216.38,101.38,27.97,0.19,0.83,0.01,227.27,160.81,102.23,29.88,0.24,1.13,0.03,282.96,211.55,100.06,19.09,0.05,0.09,0.02,62.61,38.87,99.82,34.4,0.01,0.02,0.01,105.42,106.02,101.629997253418,28.2399997711182,5.73999977111816,0.490000009536743,0.569999992847443,1,not_pass,right,0.5,0.6170212765957447,1.0,0.5531914893617021,0.5294117647058824,1.0,0.5555555555555556,0.5818181818181818,1.0,2
2022091812.3326,44.52,23.96,0.02,0.03,0.03,252.93,28.93,44.24,19.01,0.07,0.52,0.02,242.58,326.41,42.15,24.7,0.14,0.81,0.01,74.08,31.92,32.41,26.05,0.02,0.03,0.01,129.87,145.71,39.14,22.65,0.04,0.34,0.0,79.39,57.63,41.92,17.97,0.01,0.01,0.02,97.57,91.02,39.68,26.44,0.01,0.02,0.01,84.82,78.68,44.2,27.28,0.2,1.07,0.03,261.97,356.5,42.46,21.74,0.21,1.13,0.02,82.91,13.84,44.25,20.81,0.09,0.92,0.0,135.23,311.01,41.97,34.21,0.05,0.05,0.02,83.49,61.58,50.4,23.85,0.0,0.0,0.01,298.4,336.61,42.23,29.44,0.12,1.29,0.01,80.92,121.2,44.1,22.2,0.25,1.29,0.03,284.66,286.37,44.54,17.88,0.06,0.46,0.02,307.68,318.02,43.53,23.9,0.15,1.31,0.03,249.36,341.0,44.1,25.7,0.07,0.52,0.01,240.3,328.54,44.53,34.05,0.0,0.05,0.01,261.01,312.81,41.62,42.58,0.01,0.02,0.01,48.06,305.11,41.87,14.76,0.01,0.01,0.02,11.29,86.91,43.91,42.65,0.01,0.15,0.01,258.64,304.79,42.34,19.21,0.12,0.63,0.02,110.92,49.73,43.1800003051758,23.9099998474121,0.0,0.0,0.0,1,not_pass,middle,0.4823529411764706,0.6213592233009708,0.3333333333333333,0.4,0.5652173913043478,0.25,0.4166666666666667,0.625,0.3333333333333333,2
2022091900.1010,50.64,32.22,0.28,0.89,0.02,242.58,348.53,48.26,29.93,0.6,1.35,0.06,122.72,93.32,49.55,29.81,0.28,1.03,0.03,71.84,74.3,48.59,11.12,0.0,0.0,0.0,65.96,125.47,59.2,33.47,0.86,0.85,0.08,249.78,223.52,50.6,22.89,2.23,1.67,0.21,292.57,171.42,50.3,30.83,0.03,0.25,0.0,138.18,262.52,50.45,28.05,0.07,0.25,0.01,239.25,158.07,44.75,27.78,0.0,0.0,0.0,72.11,121.79,48.49,26.53,0.0,0.0,0.0,359.59,318.94,52.14,25.97,2.4,1.41,0.23,286.86,200.67,51.65,29.71,0.72,0.98,0.07,255.28,205.18,52.28,34.0,2.88,1.21,0.29,260.4,185.3,49.01,28.48,0.04,0.31,0.01,74.97,57.08,48.78,32.35,0.02,0.23,0.01,107.74,166.38,52.6,43.13,0.73,0.44,0.08,201.37,99.53,48.92,30.99,0.21,1.42,0.01,121.54,128.05,50.41,26.14,0.15,0.31,0.02,238.32,251.71,49.25,43.0,0.0,0.0,0.01,88.56,174.68,48.88,27.24,0.01,0.13,0.0,49.99,32.09,47.25,32.23,7.25,1.46,0.72,171.01,184.06,51.46,10.91,0.06,0.06,0.05,325.97,141.71,49.9799995422363,29.7600002288818,0.0,0.0,0.0,1,not_pass,middle,0.3148148148148148,0.6415094339622641,0.5,0.2608695652173913,0.7142857142857143,0.0,0.4,0.2,0.0,2
2022091900.3168,41.43,18.34,0.0,0.0,0.0,95.26,6.5,44.1,35.17,0.06,0.03,0.01,255.01,242.72,41.97,34.32,0.08,0.73,0.01,106.3,160.37,43.64,34.12,0.0,0.0,0.0,228.66,335.23,41.32,35.27,0.0,0.0,0.0,120.97,85.6,43.71,29.0,0.08,0.66,0.03,271.03,240.67,44.67,30.59,0.48,0.32,0.09,262.68,250.22,42.48,29.64,0.04,0.34,0.01,94.67,241.15,45.01,27.09,0.42,0.21,0.04,131.35,253.43,46.58,19.2,0.0,0.0,0.0,270.58,359.95,42.01,28.55,0.21,1.1,0.02,66.73,139.25,60.64,23.67,0.04,0.17,0.0,284.82,270.1,41.83,32.73,0.04,0.64,0.01,88.31,158.62,42.03,31.37,0.21,0.7,0.03,88.99,147.86,42.09,10.18,0.0,0.0,0.01,91.13,101.08,43.71,25.26,0.16,1.61,0.01,271.87,236.05,47.61,9.16,1.73,0.57,0.17,349.61,101.8,41.61,26.75,0.22,1.33,0.02,83.42,168.63,37.82,29.64,0.0,0.08,0.0,256.26,74.83,37.69,31.6,0.22,1.12,0.02,79.29,345.49,47.12,37.77,0.09,0.14,0.01,226.23,334.99,43.61,31.93,0.06,0.46,0.01,254.78,239.37,42.4500007629395,29.7299995422363,5.8899998664856,0.400000005960464,0.409999996423721,1,not_pass,right,0.3013698630136986,0.6666666666666666,0.0,0.375,0.6470588235294118,0.0,0.4090909090909091,0.2857142857142857,0.0,2
